fullVisitorId,browser,operatingSystem,operatingSystemVersion,isMobile,mobileDeviceBranding,mobileDeviceModel,mobileInputSelector,mobileDeviceInfo,mobileDeviceMarketingName,screenResolution,language,continent,subContinent,country,region,city,sec,sub_sec,pageTitle,url,onPageTime,nextTime,user_active_days,total_visit_counts,total_unique_session,total_time_spent,time_spent_per_session,timeOnPage,GAClientId,LotamePId,cookie_id
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,"Gurauan ""tak sempat puasa"" jadi kenyataan",https://www.bharian.com.my/berita/kes/2022/03/939190/gurauan-tak-sempat-puasa-jadi-kenyataan,23,126071,29,996,74,138365.0,182.0,126048,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Keputusan Liga Perdana Inggeris,https://www.bharian.com.my/sukan/bola/2022/03/934997/keputusan-liga-perdana-inggeris,1198865,1665647,29,996,74,138365.0,1722.0,466782,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/sukan/,/bola/,Zaquan kecewa Aidil dipersendakan,https://www.bharian.com.my/sukan/bola/2022/03/939893/zaquan-kecewa-aidil-dipersendakan,0,1050212,29,996,74,138365.0,1107.0,1050212,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,"Gobind raih undi tertinggi, Young Syefura wakil tunggal Melayu",https://www.bharian.com.my/berita/nasional/2022/03/936441/gobind-raih-undi-tertinggi-young-syefura-wakil-tunggal-melayu,0,1329527,29,996,74,138365.0,1406.0,1329527,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/hujung-minggu/,/santai/,Tidur berlapik kanvas di kebun kelapa sawit,https://www.bharian.com.my/hujung-minggu/santai/2022/03/940332/tidur-berlapik-kanvas-di-kebun-kelapa-sawit,6,559835,29,996,74,138365.0,616.0,559829,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,"'Keluar 10 minit, pergi makan angin!'",https://www.bharian.com.my/berita/nasional/2022/03/934773/keluar-10-minit-pergi-makan-angin,16,459173,29,996,74,138365.0,2063.0,459157,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Keputusan Liga Juara-Juara UEFA,https://www.bharian.com.my/sukan/bola/2022/04/943168/keputusan-liga-juara-juara-uefa,1,103186,29,996,74,138365.0,103.0,103185,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/sukan/,/bola/,Liverpool jumpa City di separuh akhir Piala FA,https://www.bharian.com.my/sukan/bola/2022/03/936510/liverpool-jumpa-city-di-separuh-akhir-piala-fa,877801,1482622,29,996,74,138365.0,1827.0,604821,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Selangor,Kajang,/sukan/,/bola/,Datuk Bandar minta ubah lokasi aksi City-Liverpool,https://www.bharian.com.my/sukan/bola/2022/03/937428/datuk-bandar-minta-ubah-lokasi-aksi-city-liverpool,392930,843129,29,996,74,138365.0,934.0,450199,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Ejen Salah sindir Klopp,https://www.bharian.com.my/sukan/bola/2022/03/932979/ejen-salah-sindir-klopp,410,278962,29,996,74,138365.0,335.0,278552,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Kami sudah bersedia - Klopp,https://www.bharian.com.my/sukan/bola/2022/03/933487/kami-sudah-bersedia-klopp,2,527945,29,996,74,138365.0,585.0,527943,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/dunia/,/asean/,Guru rogol 13 pelajar dihukum mati,https://www.bharian.com.my/dunia/asean/2022/04/942424/guru-rogol-13-pelajar-dihukum-mati,0,850889,29,996,74,138365.0,906.0,850889,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Diaz beri Liverpool banyak pilihan | Bola | Berita Harian,https://origin.bharian.com.my/sukan/bola/2022/03/931037/diaz-beri-liverpool-banyak-pilihan,0,141191,29,996,74,138365.0,1864.0,141191,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,"City goyang, Liverpool, Arsenal berpeluang",https://www.bharian.com.my/sukan/bola/2022/03/935844/city-goyang-liverpool-arsenal-berpeluang,9,846464,29,996,74,138365.0,1642.0,846455,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,"Pinjam RM2,000, bayar RM19,000",https://www.bharian.com.my/berita/kes/2022/03/932859/pinjam-rm2000-bayar-rm19000,2,293088,29,996,74,138365.0,293.0,293086,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,Pelantikan Onn Hafiz bertentangan amalan demokrasi berparlimen - Hassan Karim,https://www.bharian.com.my/berita/nasional/2022/03/934720/pelantikan-onn-hafiz-bertentangan-amalan-demokrasi-berparlimen-hassan,459173,866375,29,996,74,138365.0,2063.0,407202,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,Dewan Rakyat ucap takziah pemergian isteri Nik Muhammad Zawawi,https://www.bharian.com.my/berita/nasional/2022/03/934472/dewan-rakyat-ucap-takziah-pemergian-isteri-nik-muhammad-zawawi,718812,830127,29,996,74,138365.0,2523.0,111315,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/hiburan/,/selebriti/,Eina berhabis untuk Cik Mek,https://www.bharian.com.my/hiburan/selebriti/2022/03/936611/eina-berhabis-untuk-cik-mek,328706,889888,29,996,74,138365.0,946.0,561182,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/raket/,Flandy tolak tawaran BAM,https://www.bharian.com.my/sukan/raket/2022/03/939527/flandy-tolak-tawaran-bam,1,527897,29,996,74,138365.0,719.0,527896,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Keputusan undian suku akhir Liga Juara-Juara,https://www.bharian.com.my/sukan/bola/2022/03/935748/keputusan-undian-suku-akhir-liga-juara-juara,4,448484,29,996,74,138365.0,1556.0,448480,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,Dua kanak-kanak maut motosikal langgar tiang elektrik,https://www.bharian.com.my/berita/kes/2022/03/934108/dua-kanak-kanak-maut-motosikal-langgar-tiang-elektrik,0,713745,29,996,74,138365.0,770.0,713745,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,JHEAT siasat video penyanyi seksi tular,https://www.bharian.com.my/berita/kes/2022/04/941947/jheat-siasat-video-penyanyi-seksi-tular,0,912994,29,996,74,138365.0,1078.0,912994,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Jangan hanya harap 'nombor 9',https://www.bharian.com.my/sukan/bola/2022/03/940473/jangan-hanya-harap-nombor-9,15,855472,29,996,74,138365.0,909.0,855457,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/dunia/,/asean/,"2 maut, 26 hilang kapal bawa pendatang Indonesia ke Malaysia karam",https://www.bharian.com.my/dunia/asean/2022/03/936313/2-maut-26-hilang-kapal-bawa-pendatang-indonesia-ke-malaysia-karam,0,759142,29,996,74,138365.0,759.0,759142,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,"Bapa, anak maut dipercayai terkena renjatan elektrik",https://www.bharian.com.my/berita/kes/2022/04/942362/bapa-anak-maut-dipercayai-terkena-renjatan-elektrik,0,298584,29,996,74,138365.0,1476.0,298584,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,"Khalid, Hashim sokong cadangan Zulakbal",https://www.bharian.com.my/sukan/bola/2022/04/941385/khalid-hashim-sokong-cadangan-zulakbal,0,556248,29,996,74,138365.0,612.0,556248,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Liverpool mungkin tanpa Salah di Emirates,https://www.bharian.com.my/sukan/bola/2022/03/934215/liverpool-mungkin-tanpa-salah-di-emirates,7,718812,29,996,74,138365.0,2523.0,718805,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,Polis tahan dua lelaki selepas kejar sejauh 55km,https://www.bharian.com.my/berita/kes/2022/04/942144/polis-tahan-dua-lelaki-selepas-kejar-sejauh-55km,0,81295,29,996,74,138365.0,81.0,81295,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Selangor,Kajang,/sukan/,/bola/,Datuk Bandar minta ubah lokasi aksi City-Liverpool,https://www.bharian.com.my/sukan/bola/2022/03/937428/datuk-bandar-minta-ubah-lokasi-aksi-city-liverpool,366746,392930,29,996,74,138365.0,934.0,26184,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,Mungkin anggapan saya terhadap Najib salah - Ismee,https://www.bharian.com.my/berita/nasional/2022/03/935340/mungkin-anggapan-saya-terhadap-najib-salah-ismee,1,94000,29,996,74,138365.0,811.0,93999,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/hiburan/,/selebriti/,"Buang kisah lalu, Azlee mahu bina hidup baharu",https://www.bharian.com.my/hiburan/selebriti/2022/03/938612/buang-kisah-lalu-azlee-mahu-bina-hidup-baharu,1,33602,29,996,74,138365.0,455.0,33601,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Lampard patah tangan rai kemenangan,https://www.bharian.com.my/sukan/bola/2022/03/935458/lampard-patah-tangan-rai-kemenangan,539570,1473191,29,996,74,138365.0,1530.0,933621,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,Penunggang motosikal maut digilis,https://www.bharian.com.my/berita/kes/2022/03/935038/penunggang-motosikal-maut-digilis,109509,539570,29,996,74,138365.0,1530.0,430061,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,Rayer ganggu sesi penggulungan bangkit isu larangan pemakaian tudung di India,https://www.bharian.com.my/berita/nasional/2022/03/936846/rayer-ganggu-sesi-penggulungan-bangkit-isu-larangan-pemakaian-tudung,437028,933717,29,996,74,138365.0,1621.0,496689,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,"Keluarga tawar ganjaran RM10,000",https://www.bharian.com.my/berita/nasional/2022/03/935926/keluarga-tawar-ganjaran-rm10000,846464,1633325,29,996,74,138365.0,1642.0,786861,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,"Amaran angin kencang, laut bergelora di perairan, perkapalan",https://www.bharian.com.my/berita/nasional/2022/03/935135/amaran-angin-kencang-laut-bergelora-di-perairan-perkapalan,94000,754775,29,996,74,138365.0,811.0,660775,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,"'Cari anak di wad kecemasan, rupanya di bilik mayat'",https://www.bharian.com.my/berita/nasional/2022/04/942533/cari-anak-di-wad-kecemasan-rupanya-di-bilik-mayat,912994,1018464,29,996,74,138365.0,1078.0,105470,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,Tiada istilah berkerat rotan hubungan UMNO-BERSATU,https://www.bharian.com.my/berita/nasional/2022/03/939621/tiada-istilah-berkerat-rotan-hubungan-umno-bersatu,527897,661819,29,996,74,138365.0,719.0,133922,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Karier saya sia-sia di United - Pogba,https://www.bharian.com.my/sukan/bola/2022/03/937930/karier-saya-sia-sia-di-united-pogba,274236,1362672,29,996,74,138365.0,1419.0,1088436,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Diaz beri Liverpool banyak pilihan | Bola | Berita Harian,https://origin.bharian.com.my/sukan/bola/2022/03/931037/diaz-beri-liverpool-banyak-pilihan,160287,201344,29,996,74,138365.0,1864.0,41057,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Selangor,Shah Alam,/berita/,/kes/,Suami isteri maut motosikal rempuh lori melintang jalan,https://www.bharian.com.my/berita/kes/2022/03/936386/suami-isteri-maut-motosikal-rempuh-lori-melintang-jalan,49,877801,29,996,74,138365.0,1827.0,877752,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/hiburan/,/selebriti/,"Isu dadah, artis berterusan",https://www.bharian.com.my/hiburan/selebriti/2022/04/942086/isu-dadah-artis-berterusan,298584,1476483,29,996,74,138365.0,1476.0,1177899,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/raket/,Chong Wei pertahan Zii Jia,https://www.bharian.com.my/sukan/raket/2022/03/937208/chong-wei-pertahan-zii-jia,933717,1564567,29,996,74,138365.0,1621.0,630850,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/nasional/,'Saya malu' - Shahrir Samad,https://www.bharian.com.my/berita/nasional/2022/03/934154/saya-malu-shahrir-samad,830127,1541867,29,996,74,138365.0,2523.0,711740,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Pemain Arsenal dilaporkan peluk Islam,https://www.bharian.com.my/sukan/bola/2022/03/935774/pemain-arsenal-dilaporkan-peluk-islam,448484,1555743,29,996,74,138365.0,1556.0,1107259,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,Penunggang motosikal maut digilis,https://www.bharian.com.my/berita/kes/2022/03/935038/penunggang-motosikal-maut-digilis,0,109509,29,996,74,138365.0,1530.0,109509,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms-my,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/berita/,/kes/,Puan Sri didakwa duduki tanah kerajaan tanpa kebenaran,https://www.bharian.com.my/berita/kes/2022/03/934275/puan-sri-didakwa-duduki-tanah-kerajaan-tanpa-kebenaran,1541867,2466587,29,996,74,138365.0,2523.0,924720,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/dunia/,/asia/,Tentera dikerah ke stesen minyak bimbang berlaku protes,https://www.bharian.com.my/dunia/asia/2022/03/937262/tentera-dikerah-ke-stesen-minyak-bimbang-berlaku-protes,1211260,1383860,29,996,74,138365.0,1439.0,172600,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/hiburan/,/selebriti/,"Buang kisah lalu, Azlee mahu bina hidup baharu",https://www.bharian.com.my/hiburan/selebriti/2022/03/938612/buang-kisah-lalu-azlee-mahu-bina-hidup-baharu,33602,454835,29,996,74,138365.0,455.0,421233,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
7.210614193063942e+17,Chrome,Android,8.1.0,True,OPPO,CPH1803,touchscreen,OPPO CPH1803 A3s,A3s,360x760,ms,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/sukan/,/bola/,Mane enggan terikut gaya hidup mewah,https://www.bharian.com.my/sukan/bola/2022/03/933499/mane-enggan-terikut-gaya-hidup-mewah,0,974081,29,996,74,138365.0,974.0,974081,167885194.1593778878,a0be7ee4c7333cdf63a08dc3adbb3d12,URc+k1EjMvBPkCzO
